transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used
TXN-3931,Laura Webster,kirbybrett@jones.org,294.4,Dumbbell Set,259.62,1.0,259.62,Credit Card,2024-10-22 15:22:37,Jaipur,Sportswear,20.0,,3.0,,Premium,No
TXN-3932,Lisa Prince,kevinfernandez@franklin.info,1966.15,T-shirt,391.28,5.0,1956.4,PayPal,2023-11-09 09:06:57,Delhi,Fashion,25.0,,,No,Premium,No
TXN-3933,Nicole Rice,lisa43@yahoo.com,2800.48,Perfume,696.79,4.0,2787.16,Cash,2024-11-17 17:20:04,Jaipur,Beauty,30.0,Pending,5.0,No,,Yes
TXN-3934,Caitlin Cooley,whitejeff@clark.com,767.33,Hair Serum,187.34,4.0,749.36,PayPal,2025-06-04 06:55:00,Chennai,Beauty,30.0,,3.0,No,Regular,
TXN-3935,Joshua Rowe,fflowers@landry-rogers.com,534.84,Wall Clock,464.34,1.0,464.34,Credit Card,2025-09-17 13:14:19,Mumbai,Home Decor,25.0,,2.0,,Regular,
TXN-3936,Nancy Williamson,griffinbarbara@stewart-castro.biz,740.14,T-shirt,667.8,,667.8,Debit Card,2025-10-16 08:54:06,,Fashion,,,,,New,No
TXN-3937,Daniel Morrow,burtondiane@hotmail.com,2127.07,Running Shoes,523.94,4.0,2095.76,PayPal,2024-11-24 03:10:41,,Sportswear,20.0,,5.0,No,Loyal,Yes
TXN-3938,Alicia Bowen,james60@garner.org,2271.95,Mop,729.56,3.0,2188.68,Cash,2023-12-30 04:50:52,Kolkata,Household,25.0,,5.0,,Regular,
TXN-3939,Tyler Patel,dennis55@gmail.com,198.44,Smart Refrigerator,151.53,1.0,151.53,PayPal,2024-05-05 05:15:03,Jaipur,Home Appliances,5.0,Pending,3.0,,,Yes
TXN-3940,Amanda Brown,foleyjennifer@gmail.com,2053.02,Table Cloth,490.66,4.0,1962.64,Cash,2024-06-05 07:58:54,Mumbai,Home Decor,25.0,Cancelled,3.0,No,Regular,No
TXN-3941,Shawn Evans,richardbullock@hotmail.com,746.91,Leather Wallet,346.11,2.0,692.22,Cash,2025-07-07 18:09:32,,Fashion,5.0,Delivered,2.0,,Premium,
TXN-3942,Kathleen Gray,robynmiller@hotmail.com,916.66,Bluetooth Speaker,175.84,5.0,879.2,Cash,2024-07-26 00:44:16,,Electronics,5.0,Delivered,5.0,Yes,,No
TXN-3943,Linda Carroll,john90@smith.biz,278.85,Broom,73.03,3.0,219.09,Credit Card,2024-01-07 09:05:31,Bangalore,Household,5.0,,4.0,,Regular,No
TXN-3944,Tyler Cole,curtismichelle@allen-freeman.com,599.92,Notebook,126.77,4.0,507.08,PayPal,2024-08-01 13:07:39,Pune,Stationery,15.0,Cancelled,1.0,,New,
TXN-3945,Shawn Garcia,philipshelton@gmail.com,512.06,Dish Soap,435.38,1.0,435.38,Cash,2025-03-24 20:38:31,Mumbai,Household,25.0,Pending,,,Loyal,Yes
TXN-3946,Jordan Allen,stephenwyatt@hotmail.com,292.33,LED Lamp,106.27,2.0,212.54,Credit Card,2025-02-01 23:11:57,Mumbai,Furniture,15.0,Pending,5.0,No,New,Yes
TXN-3947,Ralph Gray,robin42@miller.biz,2099.27,Smartphone,694.25,3.0,2082.75,,2023-12-27 15:45:48,,Electronics,0.0,Delivered,,,New,
TXN-3948,Brian Kidd,cynthia35@hotmail.com,702.6,Air Conditioner,685.91,,685.91,UPI,2025-09-05 15:44:08,Kolkata,Home Appliances,0.0,Pending,3.0,Yes,Loyal,Yes
TXN-3949,Tamara Ortiz,hestertabitha@gmail.com,288.75,Sunglasses,65.05,3.0,195.15,PayPal,2024-03-23 22:25:01,,Accessories,15.0,,4.0,Yes,Loyal,Yes
TXN-3950,Kimberly Taylor,bakertommy@henderson.com,2849.76,Leather Wallet,555.26,5.0,2776.3,Cash,2024-05-20 17:06:18,Pune,Fashion,15.0,Cancelled,2.0,,Regular,
TXN-3951,Megan Chavez,laura09@andrews-williams.info,2560.77,4K Smart TV,505.04,5.0,2525.2,Cash,2024-09-05 13:10:25,Delhi,Electronics,25.0,Cancelled,4.0,,Premium,Yes
TXN-3952,Peter Lowery,glenherrera@mays-hicks.com,1179.38,Smartphone,274.11,4.0,1096.44,Debit Card,2025-09-04 20:39:14,Jaipur,Electronics,10.0,Cancelled,3.0,Yes,Regular,No
TXN-3953,Tyler Rodriguez,amanda72@martinez-adams.com,267.7,Lipstick,204.42,,204.42,,2023-11-14 17:26:53,Bangalore,Beauty,15.0,,4.0,Yes,Loyal,Yes
TXN-3954,Jessica Tran,toddmary@rowe-cannon.com,1860.93,Running Shoes,440.31,4.0,1761.24,,2024-04-03 22:51:27,Hyderabad,Sportswear,30.0,Delivered,3.0,Yes,New,Yes
TXN-3955,Daniel Gordon,eharris@pearson-howard.net,254.18,Laundry Basket,74.94,3.0,224.82,,2024-04-18 23:33:38,Hyderabad,Household,5.0,Delivered,1.0,,Loyal,No
TXN-3956,Cindy Campbell,qsmith@gmail.com,2199.06,Table Cloth,714.4,3.0,2143.2,,2024-04-26 19:54:11,Chennai,Home Decor,30.0,Cancelled,1.0,No,Regular,Yes
TXN-3957,Lisa Dean,james60@gardner.com,2698.77,Yoga Mat,538.73,5.0,2693.65,Cash,2024-07-26 00:46:21,,Sportswear,,Cancelled,2.0,No,Loyal,Yes
TXN-3958,Christopher Williams,riosgeorge@gmail.com,668.42,Toy Car,116.11,5.0,580.55,UPI,2025-09-22 22:26:11,Chennai,Baby Products,20.0,,1.0,,,Yes
TXN-3959,Andrew Pearson,randerson@yahoo.com,613.86,Wall Clock,260.42,2.0,520.84,PayPal,2023-12-19 16:31:42,Hyderabad,Home Decor,0.0,,4.0,No,New,
TXN-3960,Michael Simpson,cunninghamerik@yahoo.com,786.3,Router,689.61,,689.61,Credit Card,2025-06-26 15:44:35,Bangalore,Electronics,10.0,Cancelled,5.0,,Loyal,No
TXN-3961,Juan Jones,corey22@yahoo.com,1833.57,Notebook,605.98,3.0,1817.94,,2024-12-24 17:31:39,Pune,Stationery,25.0,,2.0,No,Regular,No
TXN-3962,Alyssa Cross,,777.7,Perfume,711.73,1.0,711.73,Cash,2024-09-09 05:34:09,,Beauty,5.0,Delivered,4.0,No,Regular,Yes
TXN-3963,Christopher Miller,laura24@gmail.com,3843.97,Hair Serum,758.22,5.0,3791.1,PayPal,2024-05-22 01:07:25,Delhi,Beauty,,Pending,5.0,No,Loyal,
TXN-3964,Melissa Nunez,igarcia@williams.biz,1614.21,Planner,769.82,2.0,1539.64,Debit Card,2024-01-14 06:25:32,Hyderabad,Stationery,20.0,,4.0,Yes,New,Yes
TXN-3965,Cindy Wells,pwest@brown.com,2890.13,T-shirt,576.79,5.0,2883.95,Credit Card,2023-11-22 21:38:24,Kolkata,Fashion,15.0,,1.0,Yes,,Yes
TXN-3966,Peggy Young,chadward@yahoo.com,425.59,Sunglasses,115.26,3.0,345.78,Credit Card,2024-12-24 12:13:08,Chennai,Accessories,5.0,Pending,2.0,Yes,,Yes
TXN-3967,Alexandra Marshall,browntroy@gmail.com,1183.01,Smartphone,291.32,4.0,1165.28,UPI,2024-07-14 06:29:47,Chennai,Electronics,5.0,Delivered,1.0,,Loyal,
TXN-3968,Kristine Smith,christinadavis@gmail.com,2032.57,Wall Clock,672.7,3.0,2018.1,Debit Card,2025-03-20 10:49:52,Bangalore,Home Decor,20.0,Cancelled,2.0,,Regular,Yes
TXN-3969,Christopher Rodriguez,paulthomas@gmail.com,1991.16,Candles Set,391.35,5.0,1956.75,,2025-03-21 00:34:43,Bangalore,Home Decor,10.0,Cancelled,5.0,No,Regular,
TXN-3970,Charles Wilson,molly46@gmail.com,427.02,Mop,384.99,,384.99,UPI,2024-11-17 10:35:25,Hyderabad,Household,15.0,Pending,2.0,No,Regular,No
TXN-3971,Christopher Morton,dflowers@torres-russell.com,1306.17,Hair Serum,636.83,2.0,1273.66,UPI,2025-07-31 00:59:08,Pune,Beauty,10.0,,1.0,Yes,,
TXN-3972,Eric Vincent,michaeldavis@smith-peterson.com,155.34,Smart Refrigerator,38.0,3.0,114.0,Cash,2025-10-06 02:02:59,Delhi,Home Appliances,30.0,Pending,1.0,No,Regular,
TXN-3973,Nicole Thomas,kevin77@bennett.com,392.51,Broom,325.49,,325.49,Credit Card,2025-04-05 00:40:23,Bangalore,Household,0.0,Delivered,5.0,No,Premium,No
TXN-3974,Martin Gomez,sandraruiz@pearson.com,639.21,Baby Stroller,579.94,1.0,579.94,Debit Card,2025-05-10 14:23:38,Hyderabad,Baby Products,0.0,Delivered,3.0,No,Loyal,
TXN-3975,Tracy Byrd,margaret59@hotmail.com,85.74,Notebook,33.72,1.0,33.72,Debit Card,2024-07-27 15:26:56,Kolkata,Stationery,0.0,Delivered,4.0,Yes,,
TXN-3976,Andrew Rodriguez,,226.87,Coffee Maker,159.71,1.0,159.71,Debit Card,2025-09-12 08:58:48,Bangalore,Home Appliances,5.0,Delivered,2.0,,Loyal,
TXN-3977,Peter Mitchell,timothy68@hotmail.com,2477.68,Wireless Mouse,597.16,4.0,2388.64,,2024-09-20 10:30:40,Hyderabad,Electronics,,Pending,2.0,Yes,Regular,No
TXN-3978,John Kidd,larry40@curry.com,775.89,Notebook,697.41,,697.41,,2025-01-09 16:57:40,Hyderabad,Stationery,5.0,,1.0,,Premium,
TXN-3979,Andrew Carter,kimbradley@duncan-barber.net,432.63,Vacuum Cleaner,384.43,1.0,384.43,UPI,2025-10-23 02:40:37,Pune,Home Appliances,30.0,Delivered,2.0,Yes,New,No
TXN-3980,Stephanie Villegas,marthafloyd@gmail.com,324.02,Office Desk,155.1,2.0,310.2,Cash,2024-06-01 14:25:04,Mumbai,Furniture,10.0,Cancelled,2.0,Yes,,No
TXN-3981,Katrina Nelson,davidandrews@ortiz.com,213.93,Coffee Maker,122.11,,122.11,,2024-03-07 19:51:16,Mumbai,Home Appliances,20.0,Cancelled,,No,Loyal,
TXN-3982,Christopher Paul,michellehoward@yahoo.com,1063.97,Handbag,497.45,2.0,994.9,Cash,2023-10-30 08:40:06,Kolkata,Accessories,25.0,Delivered,2.0,Yes,Loyal,No
TXN-3983,Pam Smith,,2706.34,Coffee Maker,524.72,5.0,2623.6,,2024-05-02 01:15:26,,Home Appliances,0.0,Pending,3.0,No,New,
TXN-3984,Lisa Smith,kingrichard@johnson.biz,1156.92,Broom,287.1,4.0,1148.4,Credit Card,2025-01-12 03:54:38,Delhi,Household,5.0,,5.0,,Regular,Yes
TXN-3985,Lori Hoover,,1847.33,Toy Car,436.99,4.0,1747.96,,2025-05-15 16:35:56,Chennai,Baby Products,30.0,Cancelled,4.0,,Loyal,
TXN-3986,Mitchell Williams,kevin18@castillo-scott.com,734.7,Keyboard,342.83,2.0,685.66,Credit Card,2023-11-29 18:17:52,Mumbai,Electronics,20.0,Cancelled,4.0,No,Regular,
TXN-3987,Thomas Cabrera,johnwilson@gmail.com,414.23,T-shirt,356.27,,356.27,Credit Card,2025-05-12 18:49:16,Delhi,Fashion,0.0,,3.0,,,Yes
TXN-3988,Tiffany Miller,floreseileen@brewer.com,365.15,Coffee Maker,355.37,1.0,355.37,PayPal,2025-06-09 21:57:22,,Home Appliances,15.0,,5.0,,Premium,Yes
TXN-3989,Renee Hernandez,cynthiaballard@smith.com,2408.09,Notebook,783.92,3.0,2351.76,PayPal,2024-05-31 22:13:47,Hyderabad,Stationery,20.0,,1.0,,Premium,Yes
TXN-3990,Alvin Morris,brandi46@yahoo.com,2361.62,T-shirt,463.53,5.0,2317.65,UPI,2024-10-06 05:13:26,Hyderabad,Fashion,10.0,Pending,,Yes,Premium,Yes
TXN-3991,Anthony Brown,nicole02@carrillo.com,219.16,Running Shoes,167.45,,167.45,,2025-10-13 07:03:38,Bangalore,Sportswear,0.0,Cancelled,3.0,Yes,Premium,Yes
TXN-3992,Daniel Griffin,hernandezpamela@gmail.com,115.27,4K Smart TV,58.16,1.0,58.16,Cash,2023-11-24 08:44:41,Pune,Electronics,20.0,,4.0,Yes,,Yes
TXN-3993,Kathryn Jones,rebecca73@yahoo.com,123.6,Candles Set,13.82,5.0,69.1,PayPal,2025-03-07 02:39:56,Delhi,Home Decor,5.0,Cancelled,1.0,No,Regular,Yes
TXN-3994,Jennifer Moore,wendy00@miller-harvey.net,805.94,Wall Clock,764.41,1.0,764.41,,2024-02-14 13:09:31,Bangalore,Home Decor,15.0,Pending,,No,Premium,No
TXN-3995,Evelyn Dunn,fullerkristie@yahoo.com,2783.39,Wall Clock,541.87,5.0,2709.35,,2024-07-23 21:53:44,Mumbai,Home Decor,30.0,Delivered,5.0,,New,No
TXN-3996,Donna Cline,warebruce@hotmail.com,885.87,Broom,791.3,1.0,791.3,PayPal,2024-03-11 11:51:03,,Household,,Cancelled,4.0,Yes,Regular,Yes
TXN-3997,Dennis Ortiz,andersonjohn@ellis.com,3743.28,Bluetooth Speaker,737.87,5.0,3689.35,,2025-05-13 02:09:41,Pune,Electronics,15.0,,1.0,Yes,Premium,No
TXN-3998,Susan Gonzalez,fjones@johnson.net,3810.63,Coffee Maker,744.36,5.0,3721.8,UPI,2025-05-06 19:36:40,Delhi,Home Appliances,25.0,,3.0,,Premium,
TXN-3999,Jonathan Jordan,stephanieingram@hotmail.com,151.53,Hair Serum,128.56,1.0,128.56,UPI,2025-10-07 16:45:58,Mumbai,Beauty,5.0,Cancelled,2.0,No,Premium,No
TXN-4000,Deanna Reyes,diana27@huerta-christian.com,1374.68,Baby Stroller,334.78,4.0,1339.12,PayPal,2024-08-21 13:09:39,Chennai,Baby Products,20.0,Cancelled,4.0,No,Loyal,Yes
TXN-4001,Allison Howell,adamporter@hotmail.com,445.31,Smart Refrigerator,85.44,5.0,427.2,,2025-07-10 10:56:03,Mumbai,Home Appliances,10.0,Delivered,,,Premium,Yes
TXN-4002,Christine Dennis,jordanbailey@yahoo.com,804.74,Smartphone,185.77,4.0,743.08,UPI,2024-01-01 17:30:20,Mumbai,Electronics,10.0,,2.0,Yes,,No
TXN-4003,Jason Jackson DVM,margaretbarnett@long.net,2873.58,Dish Soap,710.92,4.0,2843.68,UPI,2024-08-28 16:00:50,Bangalore,Household,,Pending,3.0,,Premium,No
TXN-4004,Michele Hughes,icisneros@yahoo.com,310.16,Hair Serum,136.22,2.0,272.44,Cash,2023-12-27 16:36:08,Mumbai,Beauty,0.0,Cancelled,1.0,Yes,,Yes
TXN-4005,Lisa Ramos,rdixon@hotmail.com,3875.77,Mop,760.83,5.0,3804.15,Credit Card,2024-06-13 03:13:45,,Household,5.0,,1.0,,Premium,
TXN-4006,Ronald Bates,michaeljohnson@drake.net,315.55,Notebook,283.3,1.0,283.3,Cash,2025-01-10 12:54:39,Delhi,Stationery,0.0,Delivered,4.0,,Premium,Yes
TXN-4007,Mr. Charles Young,kyleparker@yahoo.com,883.08,Smart Refrigerator,218.96,4.0,875.84,Credit Card,2025-09-10 17:08:31,Bangalore,Home Appliances,,Pending,4.0,Yes,Regular,Yes
TXN-4008,Jamie Hernandez,christophergibbs@bridges-jacobs.com,395.74,Dumbbell Set,168.4,2.0,336.8,,2024-03-04 07:07:06,Hyderabad,Sportswear,5.0,Cancelled,1.0,Yes,Regular,
TXN-4009,Kenneth Jackson,laurie11@gmail.com,798.29,Sneakers,757.74,,757.74,Cash,2025-04-02 01:25:11,Hyderabad,Fashion,30.0,Cancelled,2.0,,New,No
TXN-4010,Katherine Gonzalez,stevensmith@patterson.org,1816.44,Handbag,583.07,3.0,1749.21,Debit Card,2025-07-03 00:04:43,Jaipur,Accessories,30.0,Pending,,No,Loyal,Yes
TXN-4011,Shannon Shaw,ricejoshua@herrera-kaiser.biz,1531.71,Air Conditioner,501.41,3.0,1504.23,UPI,2024-05-17 21:29:51,Jaipur,Home Appliances,15.0,Cancelled,4.0,Yes,New,Yes
TXN-4012,Alicia Bradford,whiteeugene@collins-douglas.com,1817.21,Planner,451.08,4.0,1804.32,Cash,2024-01-01 02:21:39,,Stationery,10.0,Pending,3.0,Yes,Premium,No
TXN-4013,Charlotte Roy,nwilliams@tapia.com,3098.6,Router,762.64,4.0,3050.56,Credit Card,2024-11-17 23:30:52,,Electronics,30.0,,,No,New,
TXN-4014,Micheal May,archerjames@gmail.com,1556.51,Sunglasses,762.64,2.0,1525.28,Credit Card,2025-04-24 00:43:22,Jaipur,Accessories,30.0,,5.0,No,,No
TXN-4015,Kristopher Pierce,davisjoshua@clark.com,446.92,Pasta Pack,378.99,1.0,378.99,PayPal,2024-05-03 03:53:56,Mumbai,Groceries,15.0,Cancelled,1.0,Yes,Loyal,Yes
TXN-4016,Michael Adkins,vwilliams@gmail.com,1298.97,Dish Soap,249.61,5.0,1248.05,UPI,2025-09-15 07:31:00,Bangalore,Household,10.0,Pending,3.0,No,Premium,No
TXN-4017,Jasmine Ho,,1099.36,Smart Refrigerator,252.72,4.0,1010.88,Cash,2025-03-15 12:45:03,,Home Appliances,10.0,Delivered,2.0,Yes,New,
TXN-4018,William Owens,samantha11@gmail.com,3456.88,Toy Car,676.35,5.0,3381.75,UPI,2024-10-03 01:24:18,Bangalore,Baby Products,25.0,Cancelled,5.0,Yes,Regular,No
TXN-4019,George Martin,kennedygarrett@lowe.com,1733.65,Router,555.86,3.0,1667.58,Credit Card,2024-10-29 13:31:44,,Electronics,5.0,,2.0,,,Yes
TXN-4020,John Hodges,,257.1,Laundry Basket,125.93,2.0,251.86,,2024-01-23 11:21:08,Hyderabad,Household,15.0,Cancelled,2.0,No,,No
TXN-4021,Julie Davenport,ericakoch@schultz.com,3585.6,Dish Soap,700.8,5.0,3504.0,,2024-12-18 02:50:48,Delhi,Household,20.0,,5.0,Yes,Loyal,No
TXN-4022,Gerald Perez,,732.28,Sneakers,694.28,1.0,694.28,Credit Card,2024-03-18 14:45:26,Delhi,Fashion,,Pending,1.0,Yes,New,No
TXN-4023,Kimberly Nunez,steven80@gmail.com,1598.73,Yoga Mat,528.64,3.0,1585.92,,2024-03-09 00:38:05,Bangalore,Sportswear,15.0,Delivered,1.0,,Loyal,Yes
TXN-4024,Maureen Carter,nancymaynard@cordova.biz,2509.92,Hair Serum,492.93,5.0,2464.65,Debit Card,2025-01-25 15:34:35,Jaipur,Beauty,10.0,,,,,No
TXN-4025,Willie Morrison,melanie46@hotmail.com,1600.68,Smart Refrigerator,790.09,2.0,1580.18,,2024-10-29 22:35:16,Pune,Home Appliances,5.0,,5.0,,,
TXN-4026,Robert Fleming,kimhannah@gmail.com,228.1,Smart Refrigerator,73.34,3.0,220.02,Credit Card,2025-01-20 04:47:18,Pune,Home Appliances,20.0,,1.0,Yes,Regular,
TXN-4027,Suzanne Diaz,morrisjill@kline-colon.biz,3085.95,Detergent,600.56,5.0,3002.8,,2023-12-24 16:06:37,,Household,30.0,Delivered,,Yes,Loyal,Yes
TXN-4028,Timothy Robinson,,2848.69,Planner,550.16,5.0,2750.8,Credit Card,2024-12-08 04:23:05,,Stationery,20.0,Delivered,5.0,,New,
TXN-4029,Stephanie Moore,harveymichelle@taylor.com,2064.31,Olive Oil,658.97,3.0,1976.91,Credit Card,2024-04-17 09:16:14,Delhi,Groceries,5.0,Pending,4.0,No,Premium,No
TXN-4030,Eric Rodriguez,cervantesleslie@gmail.com,148.01,Laundry Basket,140.86,1.0,140.86,Debit Card,2023-12-04 14:15:06,,Household,,,4.0,Yes,Loyal,
TXN-4031,Jacob Jones,kathryn86@hotmail.com,2315.24,Smart Refrigerator,574.9,4.0,2299.6,Cash,2024-06-11 01:49:36,Delhi,Home Appliances,30.0,Delivered,5.0,,,Yes
TXN-4032,Robert Hall,kyledavis@gmail.com,779.91,Candles Set,381.29,2.0,762.58,Debit Card,2024-07-08 07:12:21,Hyderabad,Home Decor,20.0,,4.0,Yes,,Yes
TXN-4033,Bryan Juarez,jgreen@yahoo.com,564.21,Detergent,277.69,2.0,555.38,Cash,2024-11-24 21:17:36,,Household,,Delivered,2.0,No,,Yes
TXN-4034,Lauren Coleman,thomas85@garner-rocha.com,2944.85,Keyboard,581.01,5.0,2905.05,UPI,2024-02-12 11:19:16,Jaipur,Electronics,0.0,Delivered,2.0,,New,
TXN-4035,Angela Cole,,352.02,Lipstick,163.38,2.0,326.76,Cash,2024-08-13 05:38:10,Bangalore,Beauty,10.0,Delivered,4.0,,Regular,No
TXN-4036,Kathleen Garcia,eric09@yahoo.com,2211.07,Cushion Cover,538.42,4.0,2153.68,Cash,2024-03-02 01:58:33,Chennai,Home Decor,30.0,,1.0,No,Loyal,
TXN-4037,James Hernandez,xchang@yahoo.com,1230.44,Keyboard,291.64,4.0,1166.56,Credit Card,2024-09-21 15:24:51,Pune,Electronics,25.0,Pending,1.0,No,Regular,
TXN-4038,Julie Johnson,dgarcia@brown.info,2101.03,LED Lamp,672.6,3.0,2017.8,Cash,2024-02-01 08:30:48,,Furniture,0.0,,1.0,Yes,Premium,No
TXN-4039,Robert Fischer,timothysharp@gmail.com,838.24,Wireless Mouse,783.59,,783.59,UPI,2024-01-13 02:12:00,Bangalore,Electronics,20.0,Pending,,,Regular,
TXN-4040,Mr. Darren Smith,ephillips@gordon-nguyen.info,3487.56,Broom,693.91,5.0,3469.55,PayPal,2025-04-02 22:38:23,Chennai,Household,5.0,Pending,1.0,Yes,New,Yes
TXN-4041,Anthony Hart,kaylee68@yahoo.com,566.87,Toy Car,484.54,1.0,484.54,UPI,2024-02-20 18:30:03,Pune,Baby Products,0.0,Pending,,No,Regular,No
TXN-4042,Charlene Black,westroy@gmail.com,635.81,Pasta Pack,578.56,,578.56,Cash,2023-11-06 04:37:42,Chennai,Groceries,,Pending,2.0,,,No
TXN-4043,Steven Vega,tdougherty@hahn.net,268.67,T-shirt,254.79,1.0,254.79,UPI,2025-10-13 10:43:14,,Fashion,5.0,Cancelled,4.0,No,New,Yes
TXN-4044,Jason Taylor,patriciareynolds@huff.com,2126.79,Detergent,409.4,5.0,2047.0,Credit Card,2025-07-09 12:13:12,Kolkata,Household,,Pending,5.0,No,New,
TXN-4045,Thomas Mills,gregorybenson@yahoo.com,209.13,LED Lamp,118.08,1.0,118.08,Cash,2025-06-24 01:03:53,Kolkata,Furniture,5.0,Pending,2.0,,New,
TXN-4046,Aaron Kramer,agonzalez@miller.info,1270.26,Detergent,410.28,3.0,1230.84,Debit Card,2024-09-26 11:13:45,Hyderabad,Household,0.0,,2.0,Yes,Loyal,Yes
TXN-4047,Paula Edwards,vcole@yahoo.com,776.99,Ergonomic Chair,243.55,3.0,730.65,,2024-11-20 17:08:19,Kolkata,Furniture,20.0,,4.0,No,Premium,Yes
TXN-4048,Julie Page,erik19@hotmail.com,68.68,Planner,61.08,1.0,61.08,Debit Card,2025-08-29 05:56:46,Mumbai,Stationery,,Delivered,3.0,No,New,
TXN-4049,Ronald Rose,thomasdalton@hood.com,506.43,Pasta Pack,429.93,,429.93,Cash,2025-04-29 16:47:23,Mumbai,Groceries,15.0,Delivered,4.0,No,New,Yes
TXN-4050,Tony Thomas,juarezmary@curtis-henry.org,134.62,Laundry Basket,22.6,2.0,45.2,UPI,2024-01-30 22:45:11,Delhi,Household,20.0,Cancelled,,No,Premium,
TXN-4051,Ashley Martin,christinadaniels@gmail.com,312.53,Smart Refrigerator,137.98,2.0,275.96,Cash,2024-06-09 15:18:42,,Home Appliances,30.0,Pending,4.0,Yes,,
TXN-4052,Juan Ray,brooksshelby@moses-smith.org,3235.22,Hair Serum,797.66,4.0,3190.64,UPI,2025-08-24 10:47:46,Bangalore,Beauty,0.0,,,No,Premium,Yes
TXN-4053,Chelsea Roach,davistiffany@yahoo.com,781.64,Pasta Pack,757.02,,757.02,UPI,2024-03-20 10:04:17,Pune,Groceries,30.0,,4.0,,Premium,No
TXN-4054,Debra Poole,epayne@marshall-eaton.com,591.22,Cushion Cover,109.05,5.0,545.25,PayPal,2025-10-14 00:35:43,Jaipur,Home Decor,0.0,,,,Regular,No
TXN-4055,Zachary Ross,ceaton@jennings-pugh.com,3777.55,Laundry Basket,735.63,5.0,3678.15,PayPal,2025-01-24 06:26:17,Pune,Household,10.0,Delivered,,No,New,Yes
TXN-4056,Cody Conley,sabrina69@farrell.com,85.05,Sneakers,14.76,1.0,14.76,PayPal,2025-01-08 15:43:35,,Fashion,,Pending,5.0,No,Regular,
TXN-4057,Jeremy Werner,susanjohnson@avila-nguyen.com,2833.28,Cushion Cover,684.47,4.0,2737.88,Credit Card,2024-02-27 14:02:42,Kolkata,Home Decor,15.0,Cancelled,4.0,No,Regular,
TXN-4058,Lisa Salazar,halejeffery@hotmail.com,1673.08,Pasta Pack,405.15,4.0,1620.6,UPI,2024-04-20 20:42:12,Kolkata,Groceries,20.0,Pending,4.0,Yes,,
TXN-4059,Michael Esparza,ambermiller@hotmail.com,1032.57,Bluetooth Speaker,200.58,5.0,1002.9,Debit Card,2024-01-28 18:12:07,Jaipur,Electronics,15.0,,,Yes,Loyal,
TXN-4060,Courtney Pearson,bbrown@hotmail.com,174.14,Leather Wallet,152.41,,152.41,,2024-09-19 06:10:54,Bangalore,Fashion,,Delivered,1.0,Yes,Loyal,No
TXN-4061,Matthew Holloway,angelatorres@gmail.com,2905.6,Smartphone,710.74,4.0,2842.96,Cash,2025-01-28 00:05:43,Delhi,Electronics,30.0,Pending,1.0,No,Premium,
TXN-4062,Marcus Sims MD,wagneramy@yahoo.com,942.0,Broom,303.84,3.0,911.52,PayPal,2025-07-24 01:26:11,Hyderabad,Household,15.0,Delivered,3.0,Yes,Regular,No
TXN-4063,Paul Chaney,jacksonamy@hotmail.com,167.42,Wall Clock,16.21,5.0,81.05,Debit Card,2025-05-06 11:00:14,Bangalore,Home Decor,0.0,Pending,,No,,
TXN-4064,Krystal Kirby,martinkelsey@frank-blackburn.com,279.23,4K Smart TV,85.57,3.0,256.71,Cash,2025-02-21 12:52:17,Chennai,Electronics,,Delivered,1.0,No,,Yes
TXN-4065,David Armstrong,glennmoore@wright.com,458.51,Vacuum Cleaner,365.96,1.0,365.96,Credit Card,2024-03-07 12:24:04,Hyderabad,Home Appliances,,,1.0,No,Regular,Yes
TXN-4066,Austin Moore,maurice01@hotmail.com,964.17,Lipstick,470.81,2.0,941.62,Cash,2025-09-15 09:34:11,Bangalore,Beauty,,Cancelled,4.0,,Premium,Yes
TXN-4067,Virginia Campbell,melissacarpenter@stokes.org,488.33,Organic Soap,136.33,3.0,408.99,Cash,2024-03-27 14:37:18,Pune,Groceries,0.0,Pending,5.0,Yes,Loyal,No
TXN-4068,Danielle Golden,phillipmartin@yahoo.com,237.74,Sneakers,58.08,3.0,174.24,PayPal,2024-02-08 22:26:47,,Fashion,25.0,Delivered,,,Premium,
TXN-4069,Joshua Reed,martineztammy@goodwin-davis.org,822.13,Cushion Cover,187.64,4.0,750.56,Cash,2023-12-12 21:22:09,,Home Decor,5.0,Pending,5.0,Yes,Loyal,Yes
TXN-4070,Gary George,stephaniewilson@gmail.com,1673.37,Planner,525.25,3.0,1575.75,PayPal,2024-11-17 18:41:58,Hyderabad,Stationery,0.0,Pending,4.0,,Loyal,
TXN-4071,Benjamin Stevens,ernest06@gmail.com,1088.59,Sunglasses,520.25,2.0,1040.5,Debit Card,2025-02-02 14:02:30,,Accessories,20.0,Cancelled,2.0,,Loyal,No
TXN-4072,Debra Davis,ypeterson@willis.biz,3048.75,Candles Set,601.65,5.0,3008.25,Cash,2024-10-09 21:14:41,Mumbai,Home Decor,30.0,Cancelled,1.0,No,Loyal,No
TXN-4073,Daryl Olson,banderson@wells-hernandez.net,699.85,Baby Stroller,678.73,1.0,678.73,PayPal,2025-03-01 04:39:10,Mumbai,Baby Products,5.0,Pending,5.0,Yes,Premium,Yes
